n_ActionID,c_Competition,n_MatchID,c_HomeTeam,c_AwayTeam,n_HomeGoals,n_AwayGoals,d_Date,c_Action,c_Period,n_StartTime,n_Endtime,n_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
27414449,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,1695930,Yan Valery,Midfielder,43,NULL,NULL,0,NULL
27414451,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,953698,James Ward-Prowse,Midfielder,16,NULL,NULL,0,NULL
27413189,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Substitution,Second half,4974000,NULL,1,4007,Arsenal,1321625,Lucas Torreira,Midfielder,11,NULL,NULL,1253252,Dani Ceballos
27413165,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,4974000,1,4007,Arsenal,1253252,Dani Ceballos,Midfielder,8,NULL,NULL,0,NULL
27414439,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4087,Newcastle United,994974,Javier Manquillo,Substitute,19,NULL,NULL,0,NULL
27414438,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,915526,Jannik Vestergaard,Defender,4,NULL,NULL,0,NULL
27414434,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4087,Newcastle United,743692,Federico Fernández,Substitute,18,NULL,NULL,0,NULL
27414433,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,734837,Maya Yoshida,Defender,3,NULL,NULL,0,NULL
27414432,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,1147247,Jan Bednarek,Defender,35,NULL,NULL,0,NULL
27414431,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4087,Newcastle United,911639,Jetro Willems,Substitute,15,NULL,NULL,0,NULL
27414430,Premier League,2375255,Southampton,Liverpool,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4874,Southampton,1527750,Angus Gunn,Goalkeeper,28,NULL,NULL,0,NULL
27414427,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4087,Newcastle United,761162,Ciaran Clark,Substitute,2,NULL,NULL,0,NULL
27414426,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,875846,Conor Hourihane,Substitute,14,NULL,NULL,0,NULL
27414425,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4087,Newcastle United,875868,Karl Darlow,Substitute,26,NULL,NULL,0,NULL
27414424,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,653868,Henri Lansbury,Substitute,8,NULL,NULL,0,NULL
27414423,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,1218028,Matt Targett,Substitute,18,NULL,NULL,0,NULL
27414422,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,1461874,Ezri Konsa,Substitute,15,NULL,NULL,0,NULL
27414420,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,875864,Jed Steer,Substitute,12,NULL,NULL,0,NULL
27414414,Premier League,2375142,Aston Villa,Bournemouth,1,2,17-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1656930,Douglas Luiz,Midfielder,6,NULL,NULL,0,NULL
27407958,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,Start,NULL,NULL,1,4760,Norwich City,880442,Moritz Leitner,Midfielder,10,NULL,NULL,0,NULL
27414411,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,4760,Norwich City,1243970,Dennis Srbeny,Substitute,32,NULL,NULL,0,NULL
27414407,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,4760,Norwich City,816012,Kenny McLean,Substitute,23,NULL,NULL,0,NULL
27414405,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,4760,Norwich City,1248545,Patrick Roberts,Substitute,7,NULL,NULL,0,NULL
27414403,Premier League,2375148,Norwich City,Newcastle United,3,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,4760,Norwich City,599318,Ralf Fährmann,Substitute,21,NULL,NULL,0,NULL
27414385,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Save by goalkeeper,Second half,4799000,4799000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,Diving/Blocked,NULL,0,NULL
27403536,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,Start,NULL,NULL,-1,4970,Watford,775270,Troy Deeney,Forward (C),9,NULL,NULL,0,NULL
27414381,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4792000,4792000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,NULL,Right foot,0,NULL
27414369,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4970,Watford,858069,Christian Kabasele,Substitute,27,NULL,NULL,0,NULL
27414367,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4970,Watford,1496556,Domingos Quina,Substitute,20,NULL,NULL,0,NULL
27414363,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4970,Watford,699491,Daryl Janmaat,Substitute,2,NULL,NULL,0,NULL
27414361,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4970,Watford,561011,Heurelho Gomes,Substitute,1,NULL,NULL,0,NULL
27414357,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,4731000,4731000,1,4007,Arsenal,656693,David Luiz,NULL,NULL,Rough play,NULL,691388,Ashley Barnes
27414345,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,1,4047,Everton,1385432,Tom Davies,Substitute,26,NULL,NULL,0,NULL
27414343,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,1,4047,Everton,1218398,Alex Iwobi,Substitute,17,NULL,NULL,0,NULL
27414340,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,1,4047,Everton,801672,Cenk Tosun,Substitute,14,NULL,NULL,0,NULL
27414332,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,NULL,NULL,NULL,1,4047,Everton,725857,Jonas Lössl,Substitute,49,NULL,NULL,0,NULL
27403513,Premier League,2375145,Everton,Watford,1,0,17-Aug-19,Line-up,Start,NULL,NULL,1,4047,Everton,690809,Seamus Coleman,Defender (C),23,NULL,NULL,0,NULL
27414331,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4700000,4700000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,Right foot,0,NULL
27414313,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Offside,Second half,4672000,4672000,1,4007,Arsenal,1011486,Sead Kola?inac,NULL,NULL,NULL,NULL,0,NULL
27414283,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,4598000,4598000,-1,4486,Burnley,471036,Aaron Lennon,NULL,NULL,Rough play,NULL,1253252,Dani Ceballos
27414285,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4613000,4613000,1,4007,Arsenal,623731,Nacho Monreal,NULL,NULL,NULL,Left foot,0,NULL
27414279,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4144,West Ham United,1248445,Albian Ajeti,Substitute,27,NULL,NULL,0,NULL
27414270,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4144,West Ham United,587269,Pablo Zabaleta,Substitute,5,NULL,NULL,0,NULL
27414268,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4144,West Ham United,1026151,Fabián Balbuena,Substitute,4,NULL,NULL,0,NULL
27414267,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,-1,4144,West Ham United,602238,Roberto,Substitute,13,NULL,NULL,0,NULL
27414263,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,100050,Brighton & Hove Albion,970689,Jürgen Locadia,Substitute,9,NULL,NULL,0,NULL
27414257,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,100050,Brighton & Hove Albion,1474978,Bernardo,Substitute,30,NULL,NULL,0,NULL
27414256,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,100050,Brighton & Hove Albion,292904,Adam Webster,Substitute,15,NULL,NULL,0,NULL
27414254,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,NULL,NULL,NULL,1,100050,Brighton & Hove Albion,777362,David Button,Substitute,27,NULL,NULL,0,NULL
27414213,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,1,100050,Brighton & Hove Albion,1125169,Solly March,Defender,20,NULL,NULL,0,NULL
27414251,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Save by goalkeeper,Second half,4539000,4539000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,Standing/Caught,NULL,0,NULL
27414250,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot on goal,Second half,4539000,4539000,1,4007,Arsenal,1332842,Nicolas Pépé,NULL,NULL,NULL,Left foot,0,NULL
27414233,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,-1,4144,West Ham United,655685,Angelo Ogbonna,Defender (C),21,NULL,NULL,0,NULL
27414236,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4506000,4506000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,Right foot,0,NULL
27403579,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,-1,4144,West Ham United,1455222,Issa Diop,Defender,23,NULL,NULL,0,NULL
27403566,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,1,100050,Brighton & Hove Albion,876184,Lewis Dunk,Defender (C),5,NULL,NULL,0,NULL
27414227,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Offside,Second half,4478000,4478000,1,4007,Arsenal,749983,Pierre-Emerick Aubameyang,NULL,NULL,NULL,NULL,0,NULL
27414224,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,4472000,4472000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27403565,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,1,100050,Brighton & Hove Albion,781870,Shane Duffy,Defender,4,NULL,NULL,0,NULL
27414218,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,1,100050,Brighton & Hove Albion,1088146,Dan Burn,Defender,33,NULL,NULL,0,NULL
27414215,Premier League,2375233,Brighton & Hove Albion,West Ham United,1,1,17-Aug-19,Line-up,Start,NULL,NULL,1,100050,Brighton & Hove Albion,813505,Martín Montoya,Defender,22,NULL,NULL,0,NULL
27414220,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,4457000,4457000,-1,4486,Burnley,890610,Ben Mee,NULL,NULL,NULL,Header,0,NULL
27414208,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4451000,4451000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,NULL,Right foot,0,NULL
27414202,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,4421000,4421000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,Rough play,NULL,471036,Aaron Lennon
27414192,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,4409000,4409000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27414180,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,4379000,4379000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,NULL,Right foot,0,NULL
27414187,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,4384000,4384000,-1,4486,Burnley,691388,Ashley Barnes,NULL,NULL,NULL,Header,0,NULL
27414174,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,4365000,4365000,1,4007,Arsenal,1679870,Joe Willock,NULL,NULL,Handball,NULL,0,NULL
27414148,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,4290000,4290000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27413200,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Substitution,Second half,4277000,NULL,-1,4486,Burnley,471036,Aaron Lennon,Midfielder,25,NULL,NULL,746940,Jóhann Berg Gudmundsson
27403479,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,4277000,-1,4486,Burnley,746940,Jóhann Berg Gudmundsson,Midfielder,7,NULL,NULL,0,NULL
27413186,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Substitution,Second half,4255000,NULL,1,4007,Arsenal,1011486,Sead Kola?inac,Defender,31,NULL,NULL,773843,Alexandre Lacazette
27407944,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,4255000,1,4007,Arsenal,773843,Alexandre Lacazette,Forward,9,NULL,NULL,0,NULL
27414142,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Blocked shot,Second half,4211000,4211000,-1,4486,Burnley,796313,Matthew Lowton,NULL,NULL,NULL,Right foot,0,NULL
27414141,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot blocked by,Second half,4211000,4211000,1,4007,Arsenal,1679870,Joe Willock,NULL,NULL,NULL,NULL,0,NULL
27414143,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,4221000,4221000,-1,4486,Burnley,1793925,Dwight McNeil,NULL,NULL,NULL,Header,0,NULL
27414104,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Corner,Second half,4071000,4071000,-1,4486,Burnley,746940,Jóhann Berg Gudmundsson,NULL,NULL,NULL,Left foot,0,NULL
27414081,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,3981000,3981000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,NULL,Right foot,0,NULL
27414065,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,3930000,3930000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,Rough play,NULL,1253252,Dani Ceballos
27414051,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Save by goalkeeper,Second half,3908000,3908000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,Standing/Caught,NULL,0,NULL
27414044,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Kick-off,Second half,3887000,3887000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,NULL,NULL,0,NULL
27413997,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Corner,Second half,3754000,3754000,1,4007,Arsenal,1332842,Nicolas Pépé,NULL,NULL,NULL,Left foot,0,NULL
27413990,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Save by goalkeeper,Second half,3725000,3725000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,Diving/Blocked,NULL,0,NULL
27413989,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot on goal,Second half,3725000,3725000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,NULL,Right foot,0,NULL
27413960,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,3675000,3675000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27413954,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,3658000,3658000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27413946,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,3634000,3634000,-1,4486,Burnley,775648,Ashley Westwood,NULL,NULL,NULL,Header,0,NULL
27413201,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Substitution,Second half,3611000,NULL,-1,4486,Burnley,691349,Jay Rodriguez,Forward,19,NULL,NULL,774815,Chris Wood
27403484,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,3611000,-1,4486,Burnley,774815,Chris Wood,Forward,9,NULL,NULL,0,NULL
27403480,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,775648,Ashley Westwood,Midfielder,18,NULL,NULL,0,NULL
27413939,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,3625000,3625000,-1,4486,Burnley,1793925,Dwight McNeil,NULL,NULL,NULL,Left foot,0,NULL
27413915,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,3581000,3581000,1,4007,Arsenal,1335735,Ainsley Maitland-Niles,NULL,NULL,Rough play,NULL,696661,Jack Cork
27413902,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Save by goalkeeper,Second half,3557000,3557000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,Diving/Blocked,NULL,0,NULL
27413901,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot on goal,Second half,3557000,3557000,1,4007,Arsenal,749983,Pierre-Emerick Aubameyang,NULL,NULL,NULL,Right foot,0,NULL
27413882,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,3479000,3479000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,NULL,0,NULL
27413876,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Corner,Second half,3417000,3417000,1,4007,Arsenal,1335735,Ainsley Maitland-Niles,NULL,NULL,NULL,Right foot,0,NULL
27413880,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,3451000,3451000,1,4007,Arsenal,1335735,Ainsley Maitland-Niles,NULL,NULL,NULL,Right foot,0,NULL
27413879,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Corner,Second half,3444000,3444000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,NULL,Right foot,0,NULL
27413859,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Blocked shot,Second half,3265000,3265000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,NULL,Right foot,0,NULL
27413858,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot blocked by,Second half,3265000,3265000,-1,4486,Burnley,890610,Ben Mee,NULL,NULL,NULL,NULL,0,NULL
27413850,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,3145000,3145000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27413849,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,3121000,3121000,-1,4486,Burnley,1793925,Dwight McNeil,NULL,NULL,NULL,Left foot,0,NULL
27413847,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,3075000,3075000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,NULL,0,NULL
27413844,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot wide,Second half,3043000,3043000,1,4007,Arsenal,749983,Pierre-Emerick Aubameyang,NULL,NULL,NULL,Right foot,0,NULL
27413838,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,2961000,2961000,1,4007,Arsenal,828604,Bernd Leno,NULL,NULL,NULL,NULL,0,NULL
27413829,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,Second half,2845000,2845000,1,4007,Arsenal,627971,Sokratis Papastathopoulos,NULL,NULL,NULL,Right foot,0,NULL
27413825,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Foul committed,Second half,2806000,2806000,-1,4486,Burnley,691388,Ashley Barnes,NULL,NULL,Rough play,NULL,1545963,Mattéo Guendouzi
27413821,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Goal kick,Second half,2796000,2796000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,NULL,0,NULL
27413816,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Corner,Second half,2747000,2747000,1,4007,Arsenal,1253252,Dani Ceballos,NULL,NULL,NULL,Right foot,0,NULL
27413809,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Kick-off,Second half,2700000,2700000,1,4007,Arsenal,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27413193,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Substitution,Half time,2760000,NULL,1,4007,Arsenal,1332842,Nicolas Pépé,Forward,19,NULL,NULL,1496612,Reiss Nelson
27413173,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Line-up,Start,NULL,2760000,1,4007,Arsenal,1496612,Reiss Nelson,Midfielder,24,NULL,NULL,0,NULL
27413696,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,End of period,First half,2805000,2805000,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27413695,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Free kick,First half,2802000,2802000,-1,4486,Burnley,954264,Nick Pope,NULL,NULL,NULL,Right foot,0,NULL
27413689,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Injury time,First half,2701000,2701000,0,0,NULL,0,NULL,NULL,NULL,NULL,60000,0,NULL
27413693,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Video Assistant Referee,First half,2764000,2764000,1,4007,Arsenal,623731,Nacho Monreal,NULL,NULL,VAR-Goal,Not Awarded,0,NULL
27413686,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Offside,First half,2715000,2715000,1,4007,Arsenal,623731,Nacho Monreal,NULL,NULL,NULL,NULL,0,NULL
27413674,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Kick-off,First half,2633000,2633000,1,4007,Arsenal,773843,Alexandre Lacazette,NULL,NULL,NULL,NULL,0,NULL
27413664,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Blocked shot,First half,2556000,2556000,-1,4486,Burnley,1793925,Dwight McNeil,NULL,NULL,NULL,Right foot,0,NULL
27413663,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Shot blocked by,First half,2556000,2556000,1,4007,Arsenal,627971,Sokratis Papastathopoulos,NULL,NULL,NULL,NULL,0,NULL
27413661,Premier League,2375140,Arsenal,Burnley,2,1,17-Aug-19,Blocked shot,First half,2540000,2540000,1,4007,Arsenal,1496612,Reiss Nelson,NULL,NULL,NULL,Right foot,0,NULL
